country_name,iso3,year,peer_rank,peer_name,peer_iso3,distance,similarity_pct,shared_vars
Canada,CAN,1850,4,Uruguay,URY,6.813,93.2,2
Canada,CAN,1850,5,Greece,GRC,10.054,89.9,2
Canada,CAN,1860,1,Argentina,ARG,2.565,97.4,2
Canada,CAN,1860,2,Greece,GRC,3.115,96.9,2
Canada,CAN,1860,3,Italy,ITA,5.668,94.3,2
Canada,CAN,1860,4,Sweden,SWE,6.165,93.8,2
Canada,CAN,1860,5,Spain,ESP,6.787,93.2,2
Canada,CAN,1870,1,Germany,DEU,6.816,93.2,3
Canada,CAN,1870,2,Norway,NOR,9.132,90.9,4
Canada,CAN,1870,3,Denmark,DNK,13.83,86.2,4
Canada,CAN,1870,4,Switzerland,CHE,14.003,86.0,4
Canada,CAN,1870,5,Poland,POL,18.084,81.9,3
Canada,CAN,1880,1,Norway,NOR,6.137,93.9,3
Canada,CAN,1880,2,Germany,DEU,8.055,91.9,3
Canada,CAN,1880,3,Switzerland,CHE,10.045,90.0,3
Canada,CAN,1880,4,Denmark,DNK,12.559,87.4,3
Canada,CAN,1880,5,France,FRA,13.326,86.7,3
Canada,CAN,1890,1,Germany,DEU,8.203,91.8,3
Canada,CAN,1890,2,Denmark,DNK,10.991,89.0,4
Canada,CAN,1890,3,Norway,NOR,13.219,86.8,4
Canada,CAN,1890,4,France,FRA,13.99,86.0,4
Canada,CAN,1890,5,Netherlands,NLD,13.99,86.0,4
Canada,CAN,1900,1,France,FRA,8.232,91.8,3
Canada,CAN,1900,2,Germany,DEU,8.804,91.2,3
Canada,CAN,1900,3,Denmark,DNK,12.268,87.7,3
Canada,CAN,1900,4,Netherlands,NLD,13.39,86.6,3
Canada,CAN,1900,5,Norway,NOR,15.627,84.4,3
Canada,CAN,1910,1,Switzerland,CHE,10.598,89.4,4
Canada,CAN,1910,2,Australia,AUS,11.245,88.8,4
Canada,CAN,1910,3,Denmark,DNK,11.887,88.1,4
Canada,CAN,1910,4,Germany,DEU,11.904,88.1,3
Canada,CAN,1910,5,United Kingdom,GBR,14.857,85.1,4
Canada,CAN,1920,1,Switzerland,CHE,7.992,92.0,3
Canada,CAN,1920,2,France,FRA,8.283,91.7,3
Canada,CAN,1920,3,Australia,AUS,9.373,90.6,3
Canada,CAN,1920,4,Denmark,DNK,13.091,86.9,3
Canada,CAN,1920,5,Germany,DEU,13.169,86.8,3
Canada,CAN,1930,1,France,FRA,7.022,93.0,4
Canada,CAN,1930,2,Australia,AUS,9.163,90.8,4
Canada,CAN,1930,3,Germany,DEU,11.669,88.3,3
Canada,CAN,1930,4,Switzerland,CHE,12.542,87.5,4
Canada,CAN,1930,5,United Kingdom,GBR,13.378,86.6,4
Canada,CAN,1940,1,Switzerland,CHE,5.788,94.2,4
Canada,CAN,1940,2,Australia,AUS,6.844,93.2,4
Canada,CAN,1940,3,Germany,DEU,7.725,92.3,3
Canada,CAN,1940,4,Denmark,DNK,12.551,87.4,4
Canada,CAN,1940,5,Sweden,SWE,13.627,86.4,4
Canada,CAN,1950,1,Australia,AUS,2.956,97.0,5
Canada,CAN,1950,2,Switzerland,CHE,5.915,94.1,5
Canada,CAN,1950,3,Denmark,DNK,8.804,91.2,5
Canada,CAN,1950,4,United Kingdom,GBR,11.119,88.9,5
Canada,CAN,1950,5,Sweden,SWE,11.773,88.2,5
Canada,CAN,1960,1,Australia,AUS,2.632,97.4,5
Canada,CAN,1960,2,Denmark,DNK,4.24,95.8,5
Canada,CAN,1960,3,Germany,DEU,7.137,92.9,4
Canada,CAN,1960,4,United Kingdom,GBR,7.212,92.8,5
Canada,CAN,1960,5,Sweden,SWE,8.245,91.8,5
Canada,CAN,1970,1,Netherlands,NLD,5.018,95.0,5
Canada,CAN,1970,2,Australia,AUS,5.168,94.8,5
Canada,CAN,1970,3,Sweden,SWE,5.26,94.7,5
Canada,CAN,1970,4,Denmark,DNK,5.322,94.7,5
Canada,CAN,1970,5,United Kingdom,GBR,6.946,93.1,5
Canada,CAN,1980,1,France,FRA,4.366,95.6,5
Canada,CAN,1980,2,Norway,NOR,5.064,94.9,5
Canada,CAN,1980,3,Sweden,SWE,6.065,93.9,5
Canada,CAN,1980,4,Switzerland,CHE,6.649,93.4,5
Canada,CAN,1980,5,Netherlands,NLD,7.942,92.1,5
Canada,CAN,1990,1,Norway,NOR,2.84,97.2,5
Canada,CAN,1990,2,Sweden,SWE,3.54,96.5,5
Canada,CAN,1990,3,Denmark,DNK,7.003,93.0,5
Canada,CAN,1990,4,Japan,JPN,7.347,92.7,5
Canada,CAN,1990,5,Netherlands,NLD,7.899,92.1,5
Canada,CAN,2000,1,Australia,AUS,4.27,95.7,5
Canada,CAN,2000,2,Germany,DEU,4.517,95.5,4
Canada,CAN,2000,3,United Kingdom,GBR,5.2,94.8,5
Canada,CAN,2000,4,Denmark,DNK,6.588,93.4,5
Canada,CAN,2000,5,France,FRA,7.91,92.1,5
Chile,CHL,1820,1,Australia,AUS,0.099,99.9,2
Chile,CHL,1820,2,Colombia,COL,0.743,99.3,2
Chile,CHL,1820,3,Hungary,HUN,0.973,99.0,2
Chile,CHL,1820,4,Brazil,BRA,1.147,98.9,3
Chile,CHL,1820,5,South Korea,KOR,1.618,98.4,2
Chile,CHL,1830,1,Indonesia,IDN,4.08,95.9,2
Chile,CHL,1830,2,Peru,PER,6.284,93.7,2
Chile,CHL,1830,3,Australia,AUS,10.481,89.5,2
Chile,CHL,1830,4,Norway,NOR,12.665,87.3,2
Chile,CHL,1830,5,Sweden,SWE,13.331,86.7,2
Chile,CHL,1840,1,Indonesia,IDN,5.572,94.4,2
Chile,CHL,1840,2,Portugal,PRT,9.362,90.6,2
Chile,CHL,1840,3,Venezuela,VEN,9.712,90.3,2
Chile,CHL,1840,4,Sweden,SWE,10.804,89.2,2
Chile,CHL,1840,5,Norway,NOR,11.663,88.3,2
Chile,CHL,1850,1,Egypt,EGY,1.223,98.8,2
Chile,CHL,1850,2,Finland,FIN,3.273,96.7,2
Chile,CHL,1850,3,Greece,GRC,5.005,95.0,2
Chile,CHL,1850,4,South Africa,ZAF,6.082,93.9,2
Chile,CHL,1850,5,Cuba,CUB,9.094,90.9,2
Chile,CHL,1860,1,Finland,FIN,1.094,98.9,2
Chile,CHL,1860,2,Peru,PER,4.56,95.4,2
Chile,CHL,1860,3,South Africa,ZAF,4.882,95.1,2
Chile,CHL,1860,4,Norway,NOR,4.955,95.0,2
Chile,CHL,1860,5,Sweden,SWE,5.864,94.1,2
Chile,CHL,1870,1,Cuba,CUB,1.304,98.7,2
Chile,CHL,1870,2,Venezuela,VEN,1.918,98.1,3
Chile,CHL,1870,3,South Africa,ZAF,6.871,93.1,3
Chile,CHL,1870,4,Colombia,COL,9.145,90.9,3
Chile,CHL,1870,5,South Korea,KOR,12.227,87.8,3
Chile,CHL,1880,1,Cuba,CUB,1.155,98.8,2
Chile,CHL,1880,2,South Africa,ZAF,1.326,98.7,3
Chile,CHL,1880,3,Venezuela,VEN,2.794,97.2,3
Chile,CHL,1880,4,Mexico,MEX,3.678,96.3,2
Chile,CHL,1880,5,Bolivia,BOL,5.403,94.6,2
Chile,CHL,1890,1,Venezuela,VEN,3.483,96.5,3
Chile,CHL,1890,2,South Korea,KOR,4.0,96.0,2
Chile,CHL,1890,3,Cuba,CUB,5.547,94.5,2
Chile,CHL,1890,4,Uruguay,URY,7.368,92.6,3
Chile,CHL,1890,5,Italy,ITA,16.114,83.9,4
Chile,CHL,1900,1,South Korea,KOR,4.865,95.1,2
Chile,CHL,1900,2,Cuba,CUB,7.378,92.6,3
Chile,CHL,1900,3,Poland,POL,7.794,92.2,2
Chile,CHL,1900,4,Portugal,PRT,10.953,89.0,3
Chile,CHL,1900,5,Venezuela,VEN,11.17,88.8,4
Chile,CHL,1910,1,South Korea,KOR,7.124,92.9,2
Chile,CHL,1910,2,Greece,GRC,13.697,86.3,3
Chile,CHL,1910,3,Mexico,MEX,14.237,85.8,5
Chile,CHL,1910,4,Bolivia,BOL,16.47,83.5,4
Chile,CHL,1910,5,Venezuela,VEN,16.734,83.3,4
Chile,CHL,1920,1,Jamaica,JAM,7.256,92.7,3
Chile,CHL,1920,2,Poland,POL,9.155,90.8,3
Chile,CHL,1920,3,Bolivia,BOL,12.921,87.1,4
Chile,CHL,1920,4,Spain,ESP,13.25,86.7,4
Chile,CHL,1920,5,South Africa,ZAF,13.517,86.5,2
Chile,CHL,1930,1,Greece,GRC,7.619,92.4,3
Chile,CHL,1930,2,Japan,JPN,14.024,86.0,3
Chile,CHL,1930,3,Poland,POL,14.751,85.2,3
Chile,CHL,1930,4,Colombia,COL,14.892,85.1,4
Chile,CHL,1930,5,Bolivia,BOL,15.615,84.4,4
Chile,CHL,1940,1,Hungary,HUN,7.76,92.2,3
Chile,CHL,1940,2,Japan,JPN,10.98,89.0,3
Chile,CHL,1940,3,Finland,FIN,13.371,86.6,4
Chile,CHL,1940,4,Colombia,COL,13.92,86.1,4
Chile,CHL,1940,5,Ireland,IRL,15.032,85.0,3
Chile,CHL,1950,1,Spain,ESP,11.881,88.1,5
Chile,CHL,1950,2,Finland,FIN,12.955,87.0,5
Chile,CHL,1950,3,Hungary,HUN,13.376,86.6,4
Chile,CHL,1950,4,Argentina,ARG,13.698,86.3,5
Chile,CHL,1950,5,Japan,JPN,14.679,85.3,5
Chile,CHL,1960,1,Colombia,COL,13.853,86.1,5
Chile,CHL,1960,2,South Africa,ZAF,15.98,84.0,5
Chile,CHL,1960,3,Uruguay,URY,17.199,82.8,4
Chile,CHL,1960,4,Cuba,CUB,19.504,80.5,4
Chile,CHL,1960,5,Venezuela,VEN,20.524,79.5,4
Chile,CHL,1970,1,Uruguay,URY,9.466,90.5,4
Chile,CHL,1970,2,Colombia,COL,13.08,86.9,5
Chile,CHL,1970,3,Portugal,PRT,13.85,86.1,5
Chile,CHL,1970,4,Mexico,MEX,14.365,85.6,5
Chile,CHL,1970,5,Philippines,PHL,14.659,85.3,5
Chile,CHL,1980,1,Uruguay,URY,5.338,94.7,4
Chile,CHL,1980,2,Mexico,MEX,13.633,86.4,5
Chile,CHL,1980,3,Argentina,ARG,15.606,84.4,5
Chile,CHL,1980,4,Ireland,IRL,15.892,84.1,5
Chile,CHL,1980,5,Colombia,COL,15.96,84.0,5
Chile,CHL,1990,1,Uruguay,URY,6.352,93.6,4
Chile,CHL,1990,2,Cuba,CUB,11.692,88.3,4
Chile,CHL,1990,3,Mexico,MEX,13.623,86.4,5
Chile,CHL,1990,4,Argentina,ARG,15.379,84.6,5
Chile,CHL,1990,5,Russia,RUS,15.996,84.0,4
Chile,CHL,2000,1,Greece,GRC,6.066,93.9,4
Chile,CHL,2000,2,Uruguay,URY,9.846,90.2,4
Chile,CHL,2000,3,Cuba,CUB,12.401,87.6,4
Chile,CHL,2000,4,Argentina,ARG,14.355,85.6,5
Chile,CHL,2000,5,Peru,PER,15.437,84.6,5
China,CHN,1820,1,India,IND,42.971,57.0,2
China,CHN,1820,2,Japan,JPN,56.366,43.6,3
China,CHN,1820,3,Indonesia,IDN,56.631,43.4,3
China,CHN,1820,4,Brazil,BRA,57.229,42.8,3
China,CHN,1820,5,Mexico,MEX,57.565,42.4,3
China,CHN,1830,1,Indonesia,IDN,67.401,32.6,2
China,CHN,1830,2,France,FRA,69.947,30.1,2
China,CHN,1830,3,Chile,CHL,70.627,29.4,2
China,CHN,1830,4,Peru,PER,70.664,29.3,2
China,CHN,1830,5,Spain,ESP,71.381,28.6,2
China,CHN,1840,1,Indonesia,IDN,67.146,32.9,2
China,CHN,1840,2,Spain,ESP,70.685,29.3,2
China,CHN,1840,3,Chile,CHL,70.76,29.2,2
China,CHN,1840,4,Portugal,PRT,71.622,28.4,2
China,CHN,1840,5,Germany,DEU,71.63,28.4,2
China,CHN,1850,1,India,IND,26.426,73.6,3
China,CHN,1850,2,Poland,POL,56.221,43.8,3
China,CHN,1850,3,Indonesia,IDN,56.432,43.6,3
China,CHN,1850,4,Mexico,MEX,56.796,43.2,3
China,CHN,1850,5,Brazil,BRA,57.1,42.9,3
China,CHN,1860,1,Australia,AUS,71.23,28.8,2
China,CHN,1860,2,United Kingdom,GBR,73.989,26.0,2
China,CHN,1860,3,Netherlands,NLD,84.617,15.4,2
China,CHN,1860,4,Belgium,BEL,84.927,15.1,2
China,CHN,1860,5,Norway,NOR,99.818,0.2,2
China,CHN,1870,1,India,IND,16.753,83.2,4
China,CHN,1870,2,Russia,RUS,44.129,55.9,3
China,CHN,1870,3,Japan,JPN,46.724,53.3,4
China,CHN,1870,4,Brazil,BRA,49.022,51.0,4
China,CHN,1870,5,Egypt,EGY,50.213,49.8,4
China,CHN,1880,1,India,IND,23.704,76.3,2
China,CHN,1880,2,Japan,JPN,63.723,36.3,2
China,CHN,1880,3,Italy,ITA,65.184,34.8,2
China,CHN,1880,4,Spain,ESP,68.398,31.6,2
China,CHN,1880,5,Brazil,BRA,68.756,31.2,2
China,CHN,1890,1,Bolivia,BOL,5.868,94.1,2
China,CHN,1890,2,India,IND,15.216,84.8,4
China,CHN,1890,3,Russia,RUS,41.17,58.8,3
China,CHN,1890,4,Brazil,BRA,49.09,50.9,4
China,CHN,1890,5,Spain,ESP,50.511,49.5,4
China,CHN,1900,1,India,IND,18.154,81.8,3
China,CHN,1900,2,Russia,RUS,40.543,59.5,3
China,CHN,1900,3,Japan,JPN,52.953,47.0,3
China,CHN,1900,4,Brazil,BRA,55.35,44.7,3
China,CHN,1900,5,Mexico,MEX,56.293,43.7,3
China,CHN,1910,1,India,IND,23.609,76.4,3
China,CHN,1910,2,Brazil,BRA,54.891,45.1,3
China,CHN,1910,3,Egypt,EGY,56.87,43.1,3
China,CHN,1910,4,Philippines,PHL,57.137,42.9,3
China,CHN,1910,5,Peru,PER,57.465,42.5,3
China,CHN,1920,1,India,IND,25.933,74.1,2
China,CHN,1920,2,Russia,RUS,48.019,52.0,2
China,CHN,1920,3,Brazil,BRA,66.758,33.2,2
China,CHN,1920,4,Japan,JPN,66.994,33.0,2
China,CHN,1920,5,Poland,POL,68.006,32.0,2
China,CHN,1930,1,India,IND,18.633,81.4,3
China,CHN,1930,2,Russia,RUS,34.516,65.5,4
China,CHN,1930,3,Brazil,BRA,46.796,53.2,4
China,CHN,1930,4,Mexico,MEX,48.866,51.1,4
China,CHN,1930,5,Colombia,COL,50.777,49.2,4
China,CHN,1940,1,India,IND,18.629,81.4,2
China,CHN,1940,2,Russia,RUS,49.249,50.8,2
China,CHN,1940,3,Brazil,BRA,65.28,34.7,2
China,CHN,1940,4,Poland,POL,68.15,31.8,2
China,CHN,1940,5,Mexico,MEX,68.211,31.8,2
China,CHN,1950,1,India,IND,19.318,80.7,5
China,CHN,1950,2,South Korea,KOR,44.045,56.0,5
China,CHN,1950,3,Egypt,EGY,44.205,55.8,5
China,CHN,1950,4,Russia,RUS,45.537,54.5,4
China,CHN,1950,5,Bolivia,BOL,46.251,53.7,5
China,CHN,1960,1,India,IND,17.836,82.2,5
China,CHN,1960,2,Indonesia,IDN,44.473,55.5,4
China,CHN,1960,3,Egypt,EGY,45.684,54.3,5
China,CHN,1960,4,South Korea,KOR,45.899,54.1,5
China,CHN,1960,5,Bolivia,BOL,48.024,52.0,5
China,CHN,1970,1,India,IND,30.64,69.4,5
China,CHN,1970,2,South Korea,KOR,45.67,54.3,5
China,CHN,1970,3,Russia,RUS,46.074,53.9,4
China,CHN,1970,4,Poland,POL,46.104,53.9,5
China,CHN,1970,5,Jamaica,JAM,47.766,52.2,5
China,CHN,1980,1,India,IND,28.414,71.6,5
China,CHN,1980,2,Russia,RUS,45.655,54.3,4
China,CHN,1980,3,Poland,POL,46.022,54.0,5
China,CHN,1980,4,Philippines,PHL,47.152,52.8,5
China,CHN,1980,5,Jamaica,JAM,47.221,52.8,5
China,CHN,1990,1,India,IND,29.887,70.1,5
China,CHN,1990,2,Russia,RUS,44.778,55.2,4
China,CHN,1990,3,Poland,POL,44.9,55.1,5
China,CHN,1990,4,Indonesia,IDN,44.98,55.0,4
China,CHN,1990,5,Mexico,MEX,46.427,53.6,5
China,CHN,2000,1,India,IND,22.539,77.5,5
China,CHN,2000,2,Mexico,MEX,42.414,57.6,5
China,CHN,2000,3,Indonesia,IDN,43.482,56.5,4
China,CHN,2000,4,Russia,RUS,43.862,56.1,4
China,CHN,2000,5,Philippines,PHL,43.959,56.0,5
Colombia,COL,1820,1,Peru,PER,0.426,99.6,2
Colombia,COL,1820,2,Australia,AUS,0.7,99.3,2
Colombia,COL,1820,3,Chile,CHL,0.743,99.3,2
Colombia,COL,1820,4,Brazil,BRA,0.78,99.2,2
Colombia,COL,1820,5,South Korea,KOR,1.804,98.2,2
Colombia,COL,1850,1,Jamaica,JAM,1.652,98.3,2
Colombia,COL,1850,2,Brazil,BRA,1.853,98.1,2
Colombia,COL,1850,3,Cuba,CUB,2.044,98.0,2
Colombia,COL,1850,4,Peru,PER,3.155,96.8,2
Colombia,COL,1850,5,Indonesia,IDN,3.778,96.2,2
Colombia,COL,1860,1,Jamaica,JAM,1.035,99.0,2
Colombia,COL,1860,2,Mexico,MEX,1.157,98.8,2
Colombia,COL,1860,3,Indonesia,IDN,4.604,95.4,2
Colombia,COL,1860,4,South Africa,ZAF,6.315,93.7,2
Colombia,COL,1860,5,Peru,PER,6.629,93.4,2
Colombia,COL,1870,1,South Africa,ZAF,2.931,97.1,2
Colombia,COL,1870,2,Jamaica,JAM,3.304,96.7,2
Colombia,COL,1870,3,South Korea,KOR,3.911,96.1,2
Colombia,COL,1870,4,Chile,CHL,9.145,90.9,3
Colombia,COL,1870,5,Venezuela,VEN,9.736,90.3,2
Colombia,COL,1880,1,Russia,RUS,2.722,97.3,2
Colombia,COL,1880,2,Jamaica,JAM,3.856,96.1,2
Colombia,COL,1880,3,Brazil,BRA,3.901,96.1,2
Colombia,COL,1880,4,Portugal,PRT,4.869,95.1,2
Colombia,COL,1880,5,Peru,PER,6.804,93.2,2
Colombia,COL,1890,1,Cuba,CUB,0.361,99.6,2
Colombia,COL,1890,2,South Korea,KOR,2.283,97.7,2
Colombia,COL,1890,3,Bolivia,BOL,3.792,96.2,2
Colombia,COL,1890,4,Mexico,MEX,4.356,95.6,4
Colombia,COL,1890,5,Peru,PER,5.229,94.8,4
Colombia,COL,1900,1,South Korea,KOR,1.091,98.9,2
Colombia,COL,1900,2,South Africa,ZAF,3.623,96.4,3
Colombia,COL,1900,3,Brazil,BRA,4.523,95.5,4
Colombia,COL,1900,4,Venezuela,VEN,5.606,94.4,4
Colombia,COL,1900,5,Bolivia,BOL,5.892,94.1,4
Colombia,COL,1910,1,South Korea,KOR,3.062,96.9,2
Colombia,COL,1910,2,Venezuela,VEN,4.231,95.8,4
Colombia,COL,1910,3,Bolivia,BOL,5.799,94.2,4
Colombia,COL,1910,4,Mexico,MEX,7.618,92.4,5
Colombia,COL,1910,5,Russia,RUS,8.013,92.0,2
Colombia,COL,1920,1,Bolivia,BOL,1.953,98.0,4
Colombia,COL,1920,2,Portugal,PRT,4.224,95.8,3
Colombia,COL,1920,3,Venezuela,VEN,5.138,94.9,4
Colombia,COL,1920,4,Jamaica,JAM,5.353,94.6,3
Colombia,COL,1920,5,South Korea,KOR,6.768,93.2,3
Colombia,COL,1930,1,Bolivia,BOL,1.709,98.3,4
Colombia,COL,1930,2,Poland,POL,5.932,94.1,3
Colombia,COL,1930,3,Portugal,PRT,6.366,93.6,3
Colombia,COL,1930,4,South Africa,ZAF,6.843,93.2,3
Colombia,COL,1930,5,Mexico,MEX,8.295,91.7,4
Colombia,COL,1940,1,Poland,POL,3.267,96.7,2
Colombia,COL,1940,2,Bolivia,BOL,4.011,96.0,4
Colombia,COL,1940,3,South Africa,ZAF,6.298,93.7,3
Colombia,COL,1940,4,Peru,PER,8.229,91.8,4
Colombia,COL,1940,5,Mexico,MEX,8.383,91.6,4
Colombia,COL,1950,1,Brazil,BRA,8.542,91.5,5
Colombia,COL,1950,2,Mexico,MEX,9.178,90.8,5
Colombia,COL,1950,3,Peru,PER,9.645,90.4,5
Colombia,COL,1950,4,Philippines,PHL,9.668,90.3,5
Colombia,COL,1950,5,South Africa,ZAF,10.907,89.1,5
Colombia,COL,1960,1,Brazil,BRA,10.999,89.0,5
Colombia,COL,1960,2,Mexico,MEX,12.34,87.7,5
Colombia,COL,1960,3,Cuba,CUB,12.563,87.4,4
Colombia,COL,1960,4,South Africa,ZAF,12.771,87.2,5
Colombia,COL,1960,5,Peru,PER,13.605,86.4,5
Colombia,COL,1970,1,Philippines,PHL,5.027,95.0,5
Colombia,COL,1970,2,Mexico,MEX,6.155,93.8,5
Colombia,COL,1970,3,Brazil,BRA,8.478,91.5,5
Colombia,COL,1970,4,Peru,PER,10.759,89.2,5
Colombia,COL,1970,5,Chile,CHL,13.08,86.9,5
Colombia,COL,1980,1,Mexico,MEX,7.061,92.9,5
Colombia,COL,1980,2,Brazil,BRA,8.917,91.1,5
Colombia,COL,1980,3,Peru,PER,11.686,88.3,5
Colombia,COL,1980,4,Philippines,PHL,14.361,85.6,5
Colombia,COL,1980,5,Uruguay,URY,15.533,84.5,4
Colombia,COL,1990,1,Mexico,MEX,7.027,93.0,5
Colombia,COL,1990,2,Peru,PER,9.053,90.9,5
Colombia,COL,1990,3,Philippines,PHL,10.116,89.9,5
Colombia,COL,1990,4,Egypt,EGY,11.054,88.9,5
Colombia,COL,1990,5,Venezuela,VEN,11.092,88.9,4
Colombia,COL,2000,1,Venezuela,VEN,6.496,93.5,4
Colombia,COL,2000,2,Egypt,EGY,6.615,93.4,5
Colombia,COL,2000,3,Brazil,BRA,7.752,92.2,5
Colombia,COL,2000,4,Uruguay,URY,11.434,88.6,4
Colombia,COL,2000,5,Peru,PER,11.661,88.3,5
Cuba,CUB,1850,1,Jamaica,JAM,0.433,99.6,2
Cuba,CUB,1850,2,Brazil,BRA,1.117,98.9,2
Cuba,CUB,1850,3,Peru,PER,1.126,98.9,2
Cuba,CUB,1850,4,Colombia,COL,2.044,98.0,2
Cuba,CUB,1850,5,Poland,POL,2.78,97.2,2
Cuba,CUB,1870,1,Chile,CHL,1.304,98.7,2
Cuba,CUB,1870,2,Venezuela,VEN,3.188,96.8,2
Cuba,CUB,1870,3,South Africa,ZAF,3.196,96.8,2
Cuba,CUB,1870,4,Mexico,MEX,3.548,96.5,2
Cuba,CUB,1870,5,South Korea,KOR,3.701,96.3,2
Cuba,CUB,1880,1,Chile,CHL,1.155,98.8,2
Cuba,CUB,1880,2,South Africa,ZAF,1.813,98.2,2
Cuba,CUB,1880,3,Portugal,PRT,2.473,97.5,2
Cuba,CUB,1880,4,Venezuela,VEN,2.511,97.5,2
Cuba,CUB,1880,5,Jamaica,JAM,2.636,97.4,2
Cuba,CUB,1890,1,Colombia,COL,0.361,99.6,2
Cuba,CUB,1890,2,Portugal,PRT,0.642,99.4,2
Cuba,CUB,1890,3,South Africa,ZAF,0.824,99.2,2
Cuba,CUB,1890,4,Jamaica,JAM,1.601,98.4,2
Cuba,CUB,1890,5,Venezuela,VEN,2.199,97.8,2
Cuba,CUB,1900,1,South Africa,ZAF,1.337,98.7,2
Cuba,CUB,1900,2,South Korea,KOR,1.513,98.5,2
Cuba,CUB,1900,3,Portugal,PRT,1.734,98.3,2
Cuba,CUB,1900,4,Colombia,COL,6.121,93.9,3
Cuba,CUB,1900,5,Chile,CHL,7.378,92.6,3
Cuba,CUB,1910,1,Portugal,PRT,1.145,98.9,3
Cuba,CUB,1910,2,Russia,RUS,2.126,97.9,2
Cuba,CUB,1910,3,South Korea,KOR,2.335,97.7,2
Cuba,CUB,1910,4,South Africa,ZAF,3.478,96.5,3
Cuba,CUB,1910,5,Jamaica,JAM,5.908,94.1,3
Cuba,CUB,1920,1,Portugal,PRT,3.396,96.6,3
Cuba,CUB,1920,2,Poland,POL,5.097,94.9,3
Cuba,CUB,1920,3,South Africa,ZAF,5.99,94.0,2
Cuba,CUB,1920,4,Jamaica,JAM,6.307,93.7,3
Cuba,CUB,1920,5,Peru,PER,7.486,92.5,3
Cuba,CUB,1930,1,Portugal,PRT,5.26,94.7,3
Cuba,CUB,1930,2,Poland,POL,5.69,94.3,3
Cuba,CUB,1930,3,South Africa,ZAF,5.789,94.2,3
Cuba,CUB,1930,4,Jamaica,JAM,5.839,94.2,3
Cuba,CUB,1930,5,Peru,PER,7.238,92.8,3
Cuba,CUB,1940,1,Poland,POL,3.82,96.2,2
Cuba,CUB,1940,2,Jamaica,JAM,5.076,94.9,3
Cuba,CUB,1940,3,South Korea,KOR,6.418,93.6,3
Cuba,CUB,1940,4,Philippines,PHL,8.659,91.3,3
Cuba,CUB,1940,5,South Africa,ZAF,9.297,90.7,3
Cuba,CUB,1950,1,Jamaica,JAM,3.255,96.7,4
Cuba,CUB,1950,2,Poland,POL,5.931,94.1,4
Cuba,CUB,1950,3,Portugal,PRT,6.675,93.3,4
Cuba,CUB,1950,4,Philippines,PHL,8.106,91.9,4
Cuba,CUB,1950,5,Spain,ESP,9.529,90.5,4
Cuba,CUB,1960,1,Jamaica,JAM,6.467,93.5,4
Cuba,CUB,1960,2,Portugal,PRT,6.576,93.4,4
Cuba,CUB,1960,3,Poland,POL,7.927,92.1,4
Cuba,CUB,1960,4,Philippines,PHL,11.418,88.6,4
Cuba,CUB,1960,5,Colombia,COL,12.563,87.4,4
Cuba,CUB,1970,1,Poland,POL,10.731,89.3,4
Cuba,CUB,1970,2,Jamaica,JAM,11.057,88.9,4
Cuba,CUB,1970,3,Portugal,PRT,14.561,85.4,4
Cuba,CUB,1970,4,Uruguay,URY,15.103,84.9,4
Cuba,CUB,1970,5,Colombia,COL,17.085,82.9,4
Cuba,CUB,1980,1,Jamaica,JAM,10.947,89.1,4
Cuba,CUB,1980,2,Poland,POL,13.814,86.2,4
Cuba,CUB,1980,3,Uruguay,URY,15.007,85.0,4
Cuba,CUB,1980,4,Chile,CHL,16.007,84.0,4
Cuba,CUB,1980,5,Portugal,PRT,16.556,83.4,4
Cuba,CUB,1990,1,Uruguay,URY,9.222,90.8,4
Cuba,CUB,1990,2,Argentina,ARG,10.499,89.5,4
Cuba,CUB,1990,3,Jamaica,JAM,11.535,88.5,4
Cuba,CUB,1990,4,Poland,POL,11.586,88.4,4
Cuba,CUB,1990,5,Chile,CHL,11.692,88.3,4
Cuba,CUB,2000,1,Uruguay,URY,9.994,90.0,4
Cuba,CUB,2000,2,Poland,POL,10.488,89.5,4
Cuba,CUB,2000,3,Peru,PER,10.617,89.4,4
Cuba,CUB,2000,4,Jamaica,JAM,11.498,88.5,4
Cuba,CUB,2000,5,Argentina,ARG,11.799,88.2,4
Denmark,DNK,1820,1,Uruguay,URY,1.378,98.6,2
Denmark,DNK,1820,2,Germany,DEU,4.418,95.6,2
Denmark,DNK,1820,3,Portugal,PRT,8.671,91.3,3
Denmark,DNK,1820,4,France,FRA,11.698,88.3,3
Denmark,DNK,1820,5,Italy,ITA,11.768,88.2,3
Denmark,DNK,1830,1,Venezuela,VEN,4.86,95.1,2
Denmark,DNK,1830,2,Germany,DEU,4.988,95.0,2
Denmark,DNK,1830,3,France,FRA,7.769,92.2,2
Denmark,DNK,1830,4,Portugal,PRT,9.8,90.2,2
Denmark,DNK,1830,5,Italy,ITA,10.263,89.7,2
Denmark,DNK,1840,1,Australia,AUS,1.914,98.1,2
Denmark,DNK,1840,2,Germany,DEU,5.686,94.3,2
Denmark,DNK,1840,3,Italy,ITA,6.432,93.6,2
Denmark,DNK,1840,4,Greece,GRC,7.632,92.4,2
Denmark,DNK,1840,5,Canada,CAN,9.402,90.6,2
Denmark,DNK,1850,1,Switzerland,CHE,3.71,96.3,2
Denmark,DNK,1850,2,Italy,ITA,5.666,94.3,3
